name,reviews.text,reviews.rating
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",its great for children not costly good for daily use,5.0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Perfect for my grandson I love the easy to use set up and parental control. I have recommended this to my friend for her children. Case is great,5.0
"Echo (White),,,
Echo (White),,,",Everything I wanted. Still learning on using her..,5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","Love my Kindle Paperwhite. Very easy on your eyes when reading, even in low light.",5.0
"Echo (White),,,
Echo (White),,,","I use this for listening to music, controlling my home, and setting the best alarms. Even my friends are amazed with my set-up.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Can't beat the price and features on this tablet. All the features are competitive even with Amazon's proprietary operating system and appstore. Most common Google play apps are available, but if they're not, chances are there is something analogous. Navigation can be a little cumbersome as it isn't as customizable as some might like, but bottom line is, it's a pretty full feature tablet for fifty bucks.",4.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,","Echo is great fun particularly if you have connected devices like Wemo or Lifx bulbs or Next thermostat. At first you think you may not use that much, then you find yourself telling it to turn on the lamp or turn down the thermostat, like when you are cooking and your hands are messy. I have a lot of Wemo switches and Lifx bulbs, and it's fun to group them together and tell Echo to turn on everything and watch it all turn on at once. It's also fun to ask her about actors and actresses on tv while watching, like how old is so and so person. Alexa is not perfect, but she is pretty good at getting things right most times. The bad thing is you'll find yourself wanting to buy more Wemo switches and stuff just to have fun with Echo. Note, Alexa can only control Wemo bulbs by using IFTT, but the switches it has direct integration with. Lifx bulbs have direct integration, but you can't change the colors without IFTT I think, and Nest thermostat has direct integration. Looking to the future for more direct integration of things.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Lot's of entertainment content game apps movie tv shows parental control let's you manage child access,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","We bought this tablet right before a trip out-of-town, and it was a good purchase. Eight-year-olds crave entertainment, and the Amazon Fire gives plenty of that.It's been easy to handle, and hasn't had any issues breaking down.The charger cable is a pain to plug into the tablet (only the part that fits into the tablet itself), and some of the tablet versions of apps like Neko Atsume aren't good compared to the phone versions, but we are overall very happy with our purchase.",4.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,","I use this item everyday. It can be for the time, play music on Spotify, weather, anything. I have the Echo and the Echo dot.",5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",My 5 year-old nephew said that this was his favorite Christmas gift. That's all I needed to hear to recommend this to friends.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","For $50 this table was a no brainer. It's fantastic. Light, good battery life and I get the apps that I want/need.I am not a fan of the Silk browser, but I didn't buy this to surf. I bought it to read books and watch Netflix. It works perfectly for that. It's so good, I bought 2.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Good table for the kids haven't had any issues. Love it.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","I needed to buy an affordable tablet, just right!!",4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",It's a good cheap tablet. The ads on the lock screen are a major downfall.,4.0
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",A friend recommended the tablet and I am happy with it.,5.0
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Does exactly what it is needed for my daughter and comes at a great price.,5.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,",Love the sound quality and ease of use and setup. It's very informative and helpful,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Love this Kindle -It's a great size for travel as I can read it or check my emails or play games.,5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","Kindle works really well in sunlight, there is no glare. Very easy to use and navigate.",4.0
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,","Wanted something to use while charging my iPad, easy to use.",4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",amazing tab for a gift. right priced and the performance is great. it is really helpful for browsing and basic activities,5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Great quality and decent price. Love features and the fact that I can mirror my tablet on my tv with firestick.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Could not beat the price and the kindle fire is a nice tablet to have for reading, playing games, letting grandkids play on.",5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Love my new Kindle fire. This replaces my old one and is just as good. Videos are as good as my tv with cable. Well with every penny spent and better deal than when I tried Amazon.,5.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,","Bought this as a present for my boyfriend, and we both were very disappointed. I read lots of reviews and thought it would be an awesome gift to give. Alexa is a Siri downgrade. Don't waste your money on this.",1.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",Nice lightweight reader. Very thin and so easy to use and navigate! Love it,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",My son loves how easy it is to navigate through the apps,4.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",The 8 is bigger and lighter weight than my old 7 and the battery life is longer. It also has more storage and a camera. Love it!,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","I highly recommend this tablet, it is very affordable!",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I've had my Kindle Fire for a couple of weeks and am really enjoying it. I've been impressed with the processor speed and image quality. No problems playing videos or music. The E-reader app is great and has a lot of easy-to-use features. We paired this with Amazon Prime in order to utilize its functions more fully.,5.0
"Echo (White),,,
Echo (White),,,",These went like CRAZY in my high end redemption at the arcade I run.,5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","Washer great size, Customer service was great, the sales person very nice and helpful.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",GREAT TABLET FOR THE PRICE. KIDS LOVE IT. CANT BEAT IT.,4.0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",My special needs 8 yr old has gone through two ipads at $200.00 each. The Amazon Fire Kids Edition is such a better option. It is loaded with thousands of appropriate options for games and movies without having to download or pay for individual apps. I can even use it in adult mode. I'm very happy with this purchase and highly highly recommend it.,5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",I have an Amazon fire tablet and love it so hopefully he will also. Pretty easy to use as your first tablet.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","I love the ability of my fire to hold ebooks or audio books as well as being able to go online, check email, take and post pictures and updates. I can even play a game while listening to an audio book.",5.0
"Echo (White),,,
Echo (White),,,","Works great, provides you information about all of the things related to amazon more promptly. Drawbacks are cannot ask a follow up question, echo doesn't hear you properly when you are playing with more than average volume. There are lot many skills, I hope wait of 6 more months will be worth enough.",4.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","Kindle parter white is perfect for reading in all sorts of lighting, and easy to use.",5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",In my opinion this the absolute best value on a tablet out there. No way to go wrong at this price,5.0
"Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black,,,
Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black,,,","Love Alexia, answers questions and plays music that I don't have to pay for",5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",Took me a few times to get used to it and now I love this Kindle!,5.0
"Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,,,
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,,,",Speedy delivery. Item arrived as promised. Great gift for someone who has everything and wants a little fun,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","This was a gift for my 11 year old daughter. She absolutely loves it. We have had 3 other tablets in the past (all different brands), and she tells me this is the nicest one so far. We have only had it for about a week, but it has sure gotten it's use :) Very happy with this purchase.",4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",The camera was very clean and being able to use the child user option is fantastic for toddlers.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I love it it was a gift for my niece she uses it a lot to extreme movies battery holds up very well,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",For the price she got a nice tablet tha she can use for games pics and videos,5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",I had a Nook for several years but did not get good service from Barnesand Noble so I switched to the Amazon Kindle and I am sooooo happy!,5.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,",Works great once you learn how commands must be spoken.,4.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",We have had a hard time with tablets and our 8 year old who has been down loading apps since she was around 3-4 years of age so far this tablet has survived everything except the constant draining of battery when used by her .,5.0
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",I have already got 2 from Best Buy before this is my third one,5.0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case","Not sure why, but it kept freezing and ended up having to return it. Very disappointing",2.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I bought this for my granddaughter for her birthday. Her sister already had one and the family thought it was a great tablet.,5.0
"Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders,,,
Amazon 5W USB Official OEM Charger and Power Adapter for Fire Tablets and Kindle eReaders,,,",Does the job perfectly.Thanks.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","I originally was buying one Kindle Fire for my grandson, but after reviewing specifications I decided to buy 2. I am so happy I did!",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",It is a very good buy at this price. Easy to carry,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I bought this tablet because of the excellent apps it offers and it's easy to use.,5.0
"Echo (White),,,
Echo (White),,,",Best hands free speaker for a beginner. My daughter loves it.,5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","I received my new Kinkle Paperwhite! I'm an avid reader at night - sometimes well into the early morning hours. This Kindle is the best - so lightweight and you can adjust the light in the background...best of all, the print adjusts to your choice of size and style and after reading for many hours, it's great to know I can make the type larger. So lightweight you never even realize you are holding it. Love, Love, Love it. Oh, and it is very, very easy to set up.",5.0
"Echo (White),,,
Echo (White),,,","It was easy to set up the echo. Works great, still learning what Alexa can do, My wife love it.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",THIS ITEM IS ONE OF THE BEST PURCHASES I MADE THIS SEASIN. I ABSOLUTLY LOVE IT,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Good for kids and parents great products hope to get mote,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Amazon products amaze me for the value of what they are. This is no different. A great little 7 inch tablet where you can surf the web, watch movies, read books, or listen to music. Only really works if you have Amazon Prime. This really unlocks the potential. To really unlock the potential you can also subscribe to kindle reading unlimited if you read a lot or have several people in the family that will also read. I actually opted to return this one to upgrade to the Fire HD8 which was only about $20 more at the time and gives you a slightly bigger screen and HD resolution (I love to stream movies).",5.0
"Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black,,,
Amazon - Amazon Tap Portable Bluetooth and Wi-Fi Speaker - Black,,,","Alexa has become a member of the family. She wakes us up in the morning, helps with math homework, plays music, and keeps track of our shopping lists! I can't imagine not having this device and the Dots in every room!",5.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,",Love the Echo. It is amazing. Does whatever I ask.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Got it on Black Friday got a great deal nice little tablet,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I bought it for my son and he has now been using it extensively for the past 2 months. His primary use is to play games and he gets bored with every game soon. So he has to find and download a new one every few days. I occasionally use it to watch some online videos as well. We'd have loved if it were a bit faster but at the price it's not something we can complain about. Overall we are both satisfied with the purchase.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I got this because I love to read. Lots of books on it. I really love the battery life on it. I can go a week with one charge on it. No complaints except now I got to find time to read all the books on it,5.0
"Amazon Fire Hd 10 Tablet, Wi-Fi, 16 Gb, Special Offers - Silver Aluminum,,,
Amazon Fire Hd 10 Tablet, Wi-Fi, 16 Gb, Special Offers - Silver Aluminum,,,",Very good product. So far working so good. Would recommend,5.0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Great for kids if you don't want to spend money on the IPAD.,5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",My daughter gets great use with this tablet. She loves to read so she gets best of both worlds. She can get her books and surf the web. Fsntastic buy,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I love this item it's worth the prize my son loves the tsnley,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",This is just what I wanted. Lives up to my expectations and the price was right.,5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",I replaced an older Kindle with a new paper white version. What a super improvement.,5.0
"Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,,,
Amazon 9W PowerFast Official OEM USB Charger and Power Adapter for Fire Tablets and Kindle eReaders,,,",Perfect gift for Christmas! After receiving it I ordered another one.,5.0
"Echo (White),,,
Echo (White),,,",This is a good speaker and it does what it claims to do. I would recommend it,4.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,","It is a ton of fun, we enjoy the ease of use. Our house is not automated so we don't get full use of it. I do wish it used Google instead of Bing. But it works.",4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Was in special,, easy to get it online and pick up in the store,, nice service and the personal very gentle",4.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","Was undecided between new PaperWhite and Voyage models and doing a lot of research to see which one is best. Based on some personal analysis on in-store samples, I felt the Voyage has nothing more price worthy than what new PW could offer with lesser $$$. If you are undecided like me, don't worry about the gimmicks of voyage, go for PW..",5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","I like my Amazon fire-easy to use - user friendly.I liked the size - 8"" . It has made my life much easier since having hand surgery! Easy to check my email and other uses!",4.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","I've used a Kindle fire for years and love it but wanted something more light weight to use specifically for reading books. The Paperwhite is very light weight and it's easy to use. The touch screen is not always as responsive as I'd like it to be when on the home screen or managing your library, but once you've opened a book, it's easy on the eyes and page turning is very responsive. I'm glad I have this option for reading as it's much better than reading on the Fire. If you want a full tablet, get a Fire but it you just want to read, the Paperwhite is great.",4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","I wanted this tablet for reading books, checking e-ail and playing the occasional game. It works very well. I have also found the camera very convenient.",5.0
"Echo (White),,,
Echo (White),,,","I love what it can do, and how helpful it can be. It is very easy to setup and then it just works. On top of that you can teach it more with skills. All in all this is a great little device!",5.0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",I bought this for my granddaughter and she absolutely loved it!!,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",This tablet has all I need to enjoy using it. I bought it for the low price otherwise I may have waited to buy.,5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","I love the paperwhite! It took me a long time to get used to an e-reader, but the paperwhite won me over. The battery lasts forever. It has a light so you can read in bed. Font size is adjustable. It's SO lightweight, and it feels good in your hand. Great on your eyes. Easy to use. You can bring all the books you want with you when you travel. I have an android tablet, and an ipad, and I prefer to read the kindle paperwhite. No contest!",5.0
"Echo (White),,,
Echo (White),,,","Alexa is fabulous. Just ask her anything and she will answer right away. She can order a pizza, turn on your lights and order an uber. Better than a secretary.",5.0
"Echo (White),,,
Echo (White),,,",I am enjoying this product a great deal . I have not really explored its possibilities but am having fun with simple questions and playing music. Speaker sounds great also.,5.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,",I love the fact I can tell it to play a song or turn the lights on and not have to get up!,5.0
"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers,",Having a backlight makes this the better choice. Plus the lighting is adjustable for brightness.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",picked up this fire tablet for the simple reason of reading ebooks purchased through kindle rather than on my phone. it's small enough I can stash it in my bag and easy on the wallet if anything happens to it. go ahead and pick up a case for it and maybe a glass screen protector for added piece of mind,5.0
"Echo (White),,,
Echo (White),,,",Purchased Amazon Fire for my sister-in-law. She really likes it. It uses it for mainly reading her books.,5.0
"Echo (White),,,
Echo (White),,,","I purchased for my husband but Alexa is part of the family now. She can play anything off the internet and can interact with us if we have any questions but the best part is her ""yo momma"" jokes!",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","I read a lot, this tablet makes it convenient for me to carry many books without all the weight. The screen lighting is adjustable for different light situations.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I purchased this for my 9 year old niece and she LOVES it. Very kid friendly.,5.0
"Echo (White),,,
Echo (White),,,","Works well with voice commands i.e. Music, weather, my sports teams and shopping. I have purchased two of these and no more cd's with my music.",5.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,","I was excited to purchase the Amazon Echo, but when I thought that I could carry it out on the beach I was a little disappointed. If it had the capabilities to have a battery life to use without being plugged up it would be excellent.",3.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Within the low price range, this tablet is excellent for watching TV, movies or reading a book. PROS: very sharp display, fast screen response, fair speaker, low price.CONS: need adding memory in form of micro-sd cards and becoming an Amazon Prime member to make this tablet worthwhile.",5.0
"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers,",This was a move up from the Paper White reader. I like the option of touch screen or using the pressure switches on on the side which you can adjust to your pressure that you prefer. Sharp fonts refresh is fast and clean.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",So easy to use grandson loves it nice starter tablet,5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,",I just wanted to be able to just read a book. Really very happy.,5.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,","I purchased Alexa since I have amazon prime. I decided I loved it so much, I bought 3 echo dots to put around my house. I love being able to talk to the air and have things turn on/off, order things on Amazon, play music, listen to the news. This device changed my life.",5.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,","There is nothing else I can say about this product except that it is an excellent gadget to have around the house. You want to hear music, have a question about the weather, Trivia, sports, etc. Just ask Alexa.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Great tablet... Easy to operate and very durable..,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",This is my third Kindle. At the $49. price this is an incredible tablet. I highly recommend this product.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Gir two for my sisters well worth the $50. Simple present for anyone,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I used to prefer paper or hardback books but found I had more access to read online. With the kindle I have been able to access my growing library and the battery life is amazing.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I have tried to get it work& still can't get it to work!!,3.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","The Kindle Paperwhite is compact, yet big enough to feel book sized. The natural bridge screen is quite easy on your eyes and is visible in any light - quite an accomplishment! The battery charge lasts a long time so you don't feel in danger of the Paperwhite going dead on you. When I went to Guatemala, I was even able to find a browser that allowed me to get a message back home on my email using the Paperwhite! I got this one for my wife. If you like to read, I think you would enjoy this little gem.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I purchased this product for my 13yrs old niece for Christmas and she loves the apps available on the tablet.,4.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,",Alexa is really great. We also bought the phillips hue lights and the hubs is tickled to death! The grandson likes the short stories she tells with his name! We really like this,5.0
"Echo (White),,,
Echo (White),,,",I use Alexa every day! From using the Amazon Echo with smart home devices to little questions the Echo is a must have!,5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","I thought about purchasing a Samsung tablet also, however I do like to read as well. I saw several reviews that have a negative view because of the Amazon software and that it is not stock Android.However, I have installed the Play Store (you can find instructions online) and I am very happy with this tablet. I would definitely recommend it. Also I have had 10"" tablets before, and this one is just the right size.",4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",7 year old son uses with ease. Older son already had a kindle and I also own on. Very good product.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I bought for my nephew who is 11 years old. He is very happy.,5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",I'm used to a n iPad so I wasnt impressed with the kindle. I found it hard to navigate,2.0
"Echo (White),,,
Echo (White),,,",Product seems to do a lot of useful things. I'd be cautious about the device always listening to what is being said though. Samsung has the same issue with their smart TVs. Anything that takes audible commands is always listening to receive those commands and will pick up anything else you talk about as well.,4.0
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,","Tablet is great, it is used for several hours a day and there is no problem with power. Just a the right size for it's purpose.",5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",I have been using this for a bit now. It's wonderful. I also have another tablet but use the kindle exclusively for reading. The kindle works extremely. If you use amazon prime this is a no brainer.,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",It keeps up with my Samsung Tab 4 I have no complainants at all..,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",This tablet is very affordable but its well made. For 40 bucks this is a steal.,4.0
"Echo (White),,,
Echo (White),,,","I have been using the Amazon Echo for a few weeks now, I have to say its much more responsive then the Google Home when using home automation. A must have for any home.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",i love diz one cheap&best price last year purchase this product,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",I bought 5 of these for the kids for Christmas Easy to set up Work perfectly,5.0
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,",Great tablet for simple tasks. I bought 2 and I have no complaints.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Great price on Black Friday. Bought for my grandson. Interface is a little different but a good purchase,4.0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case","Originally I bought this for my 4 and 5 year olds. They loved it and so did I. So many things to do on them and so much of what they love. I now got it as well for my 2 year old. The best part of it all is the cases come with the tablets and they have 3 colors to choose from, so perfect for me.",5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",I highly recommend kindles. I wouldn't own anything else. I love reading and this is the best device yet not only for reading. This has wifi capabilities. I would highly recommend this item.,5.0
"Echo (White),,,
Echo (White),,,",My wife bought one at Best Buy. I had to go back and get her $40 dollars when the price went from $179 to $139. I decided I would get her one -- but they were out of stock. I ordered one thru Amazon --- but it still hasnt gotten here.,2.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Great for the money spent. Yeah sure you can spend a lot more for it tablet.,4.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","Compared to an equally inexpensive RCA tablet, this one has more limitations in the apps you can get. I was disappointed in its utility and prefer the RCA tablet over this one.",2.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta","So much better than my previous kindle, I've used my new kindle daily and I'm not much of a tech person. It is light weight and easy to navigate. The battery holds a good charge as well",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",It's a great tablet. Does everything you need from a table and for only $50,5.0
"Amazon Fire Tv,,,
Amazon Fire Tv,,,","The Echo is fun and informative, it is also easy to use. & it hears my voice from anywhere in the room.",5.0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Easy to use and the HD is awesome. The simplicity as well as the easy to follow directions to set it up is great. It does everything I want it to do.,5.0
"Amazon Kindle Paperwhite - eBook reader - 4 GB - 6 monochrome Paperwhite - touchscreen - Wi-Fi - black,,,","Easy to operate once you get the hang of it! Loooooove that it lights up so no reading light is needed. I love reading so I don't need the games, movies etc that the Fire has.",5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta",Excellent tab ; originally struggled to get it into the web but discovered that we have to connect to Hot Spot from mobile phone ( not open wifi in public place)!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,5.0
"Fire Tablet, 7 Display, Wi-Fi, 8 GB - Includes Special Offers, Magenta","I only use tablet for downloading books to read. Great for that, although sometimes loses place.",4.0
"Brand New Amazon Kindle Fire 16gb 7 Ips Display Tablet Wifi 16 Gb Blue,,,","I got this product for my boyfriend, and he absolutely loves it. He uses it all the time for reading. When I held it myself, I couldn't believe how small and lightweight it was. Very cool",5.0
